アユム	アユム	動詞-自立	五段・マ行	歩む	歩む-アユム
アユム	アユム	動詞-自立	五段・マ行	あゆむ	歩む-アユム
アラアラシイ	アラアラシイ	形容詞-自立	形容詞・イ段	荒々しい	荒々しい-アラアラシイ
アラアラシイ	アラアラシイ	形容詞-自立	形容詞・イ段	あらあらしい	荒々しい-アラアラシイ
アライ	アライ	形容詞-自立	形容詞・アウオ段	あらい	あらい-アライ
アライ	アライ	形容詞-自立	形容詞・アウオ段	荒い	あらい-アライ
アライ	アライ	形容詞-自立	形容詞・アウオ段	粗い	あらい-アライ
アライアガル	アライアガル	動詞-自立	五段・ラ行	洗い上がる	洗い上がる-アライアガル
アライアゲル	アライアゲル	動詞-自立	一段	洗い上げる	洗い上げる-アライアゲル
アライアゲル	アライアゲル	動詞-自立	一段	洗いあげる	洗い上げる-アライアゲル
アライオトス	アライオトス	動詞-自立	五段・サ行	洗い落とす	洗い落とす-アライオトス
アライオトス	アライオトス	動詞-自立	五段・サ行	洗い落す	洗い落とす-アライオトス
アライオトス	アライオトス	動詞-自立	五段・サ行	あらいおとす	洗い落とす-アライオトス
アライカエル	アライカエル	動詞-自立	一段	洗い替える	洗い替える-アライカエル
アライキヨメル	アライキヨメル	動詞-自立	一段	洗い清める	洗い清める-アライキヨメル
アライキヨメル	アライキヨメル	動詞-自立	一段	あらいきよめる	洗い清める-アライキヨメル
アライキヨメル	アライキヨメル	動詞-自立	一段	洗い浄める	洗い清める-アライキヨメル
アライコム	アライコム	動詞-自立	五段・マ行	洗い込む	洗い込む-アライコム
アライサル	アライサル	動詞-自立	五段・ラ行	洗い去る	洗い去る-アライサル
アライダス	アライダス	動詞-自立	五段・サ行	洗い出す	洗い出す-アライダス
アライナオス	アライナオス	動詞-自立	五段・サ行	洗い直す	洗い直す-アライナオス
アライナオス	アライナオス	動詞-自立	五段・サ行	洗いなおす	洗い直す-アライナオス
アライナガス	アライナガス	動詞-自立	五段・サ行	洗い流す	洗い流す-アライナガス
アライナガス	アライナガス	動詞-自立	五段・サ行	洗いながす	洗い流す-アライナガス
アライワケル	アライワケル	動詞-自立	一段	洗い分ける	洗い分ける-アライワケル
アラウ	アラウ	動詞-自立	五段・ワ行促音便	洗う	洗う-アラウ
アラウ	アラウ	動詞-自立	五段・ワ行促音便	あらう	洗う-アラウ
アラガウ	アラガウ	動詞-自立	五段・ワ行促音便	抗う	抗う-アラガウ
アラガウ	アラガウ	動詞-自立	五段・ワ行促音便	あらがう	抗う-アラガウ
アラクレル	アラクレル	動詞-自立	一段	荒くれる	荒くれる-アラクレル
アラクレル	アラクレル	動詞-自立	一段	あらくれる	荒くれる-アラクレル
アラゲル	アラゲル	動詞-自立	一段	荒げる	荒げる-アラゲル
アラゲル	アラゲル	動詞-自立	一段	あらげる	荒げる-アラゲル
アラシマワル	アラシマワル	動詞-自立	五段・ラ行	荒らし回る	荒らし回る-アラシマワル
アラシマワル	アラシマワル	動詞-自立	五段・ラ行	荒し回る	荒らし回る-アラシマワル
アラシマワル	アラシマワル	動詞-自立	五段・ラ行	荒しまわる	荒らし回る-アラシマワル
アラス	アラス	動詞-自立	五段・サ行	荒らす	荒らす-アラス
アラス	アラス	動詞-自立	五段・サ行	あらす	荒らす-アラス
アラス	アラス	動詞-自立	五段・サ行	荒す	荒らす-アラス
アラセラレル	アラセラレル	動詞-自立	一段	あらせられる	あらせられる-アラセラレル
アラソウ	アラソウ	動詞-自立	五段・ワ行促音便	争う	争う-アラソウ
アラソウ	アラソウ	動詞-自立	五段・ワ行促音便	あらそう	争う-アラソウ
アラタマル	アラタマル	動詞-自立	五段・ラ行	改まる	改まる-アラタマル
アラタマル	アラタマル	動詞-自立	五段・ラ行	あらたまる	改まる-アラタマル
アラタメル	アラタメル	動詞-自立	一段	改める	改める-アラタメル
アラタメル	アラタメル	動詞-自立	一段	あらためる	改める-アラタメル
アラタメル	アラタメル	動詞-自立	一段	検める	改める-アラタメル
アラダツ	アラダツ	動詞-自立	五段・タ行	荒立つ	荒立つ-アラダツ
アラダテル	アラダテル	動詞-自立	一段	荒立てる	荒立てる-アラダテル
アラダテル	アラダテル	動詞-自立	一段	荒だてる	荒立てる-アラダテル
アラッポイ	アラッポイ	形容詞-自立	形容詞・アウオ段	荒っぽい	荒っぽい-アラッポイ
アラッポイ	アラッポイ	形容詞-自立	形容詞・アウオ段	あらっぽい	荒っぽい-アラッポイ
アラッポイ	アラッポイ	形容詞-自立	形容詞・アウオ段	粗っぽい	荒っぽい-アラッポイ
アラブル	アラブル	動詞-自立	五段・ラ行	荒ぶる	荒ぶる-アラブル
アラブル	アラブル	動詞-自立	五段・ラ行	荒振る	荒ぶる-アラブル
アララゲル	アララゲル	動詞-自立	一段	荒らげる	荒らげる-アララゲル
アララゲル	アララゲル	動詞-自立	一段	あららげる	荒らげる-アララゲル
アラワス	アラワス	動詞-自立	五段・サ行	あらわす	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	表す	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	表わす	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	現す	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	現わす	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	著す	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	著わす	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	顕す	あらわす-アラワス
アラワス	アラワス	動詞-自立	五段・サ行	顕わす	あらわす-アラワス
アラワル	アラワル	動詞-自立	下二・ラ行	現る	現る-アラワル
アラワレイデル	アラワレイデル	動詞-自立	一段	あらわれ出でる	あらわれ出でる-アラワレイデル
アラワレイデル	アラワレイデル	動詞-自立	一段	あらわれいでる	あらわれ出でる-アラワレイデル
アラワレイデル	アラワレイデル	動詞-自立	一段	現れ出でる	あらわれ出でる-アラワレイデル
アラワレイデル	アラワレイデル	動詞-自立	一段	現れいでる	あらわれ出でる-アラワレイデル
アラワレデル	アラワレデル	動詞-自立	一段	あらわれ出る	あらわれ出る-アラワレデル
アラワレデル	アラワレデル	動詞-自立	一段	現われ出る	あらわれ出る-アラワレデル
アラワレデル	アラワレデル	動詞-自立	一段	現れ出る	あらわれ出る-アラワレデル
アラワレデル	アラワレデル	動詞-自立	一段	表れ出る	あらわれ出る-アラワレデル
アラワレデル	アラワレデル	動詞-自立	一段	表われ出る	あらわれ出る-アラワレデル
アラワレル	アラワレル	動詞-自立	一段	あらわれる	あらわれる-アラワレル
アラワレル	アラワレル	動詞-自立	一段	現れる	あらわれる-アラワレル
アラワレル	アラワレル	動詞-自立	一段	現われる	あらわれる-アラワレル
アラワレル	アラワレル	動詞-自立	一段	表れる	あらわれる-アラワレル
アラワレル	アラワレル	動詞-自立	一段	表われる	あらわれる-アラワレル
アラワレル	アラワレル	動詞-自立	一段	顕れる	あらわれる-アラワレル
アラワレル	アラワレル	動詞-自立	一段	顕われる	あらわれる-アラワレル
アリアマル	アリアマル	動詞-自立	五段・ラ行	あり余る	あり余る-アリアマル
アリアマル	アリアマル	動詞-自立	五段・ラ行	有り余る	あり余る-アリアマル
アリアマル	アリアマル	動詞-自立	五段・ラ行	ありあまる	あり余る-アリアマル
アリウル	アリウル	動詞-自立	一段・得ル	ありうる	ありうる-アリウル
アリウル	アリウル	動詞-自立	一段・得ル	有りうる	ありうる-アリウル
アリウル	アリウル	動詞-自立	一段・得ル	あり得る	ありうる-アリウル
アリウル	アリウル	動詞-自立	一段・得ル	有り得る	ありうる-アリウル
アリエル	アリエル	動詞-自立	一段	ありえる	ありえる-アリエル
アリエル	アリエル	動詞-自立	一段	有りえる	ありえる-アリエル
アリエル	アリエル	動詞-自立	一段	有り得る	ありえる-アリエル
アリエル	アリエル	動詞-自立	一段	あり得る	ありえる-アリエル
アリガタイ	アリガタイ	形容詞-自立	形容詞・アウオ段	ありがたい	ありがたい-アリガタイ
アリガタイ	アリガタイ	形容詞-自立	形容詞・アウオ段	有難い	ありがたい-アリガタイ
アリガタイ	アリガタイ	形容詞-自立	形容詞・アウオ段	有り難い	ありがたい-アリガタイ
アリガタイ	アリガタイ	形容詞-自立	形容詞・アウオ段	有りがたい	ありがたい-アリガタイ
アリガタガル	アリガタガル	動詞-自立	五段・ラ行	ありがたがる	ありがたがる-アリガタガル
アリガタガル	アリガタガル	動詞-自立	五段・ラ行	有難がる	ありがたがる-アリガタガル
アリガタガル	アリガタガル	動詞-自立	五段・ラ行	有り難がる	ありがたがる-アリガタガル
アリツク	アリツク	動詞-自立	五段・カ行イ音便	ありつく	ありつく-アリツク
アリフレル	アリフレル	動詞-自立	一段	ありふれる	ありふれる-アリフレル
アリフレル	アリフレル	動詞-自立	一段	有りふれる	ありふれる-アリフレル
アリフレル	アリフレル	動詞-自立	一段	有り触れる	ありふれる-アリフレル
アル	アル	動詞-自立	五段・ラ行	ある	ある-アル
アル	アル	動詞-自立	五段・ラ行	有る	ある-アル
アル	アル	動詞-自立	五段・ラ行	在る	ある-アル
アル	アル	動詞-非自立	五段・ラ行	ある	ある-アル
アル	アル	動詞-非自立	五段・ラ行	有る	ある-アル
アル	アル	動詞-非自立	五段・ラ行	在る	ある-アル
アルキサル	アルキサル	動詞-自立	五段・ラ行	歩き去る	歩き去る-アルキサル
アルキツク	アルキツク	動詞-自立	五段・カ行イ音便	歩き着く	歩き着く-アルキツク
アルキマワル	アルキマワル	動詞-自立	五段・ラ行	歩き回る	歩き回る-アルキマワル
アルキマワル	アルキマワル	動詞-自立	五段・ラ行	歩き廻る	歩き回る-アルキマワル
アルキマワル	アルキマワル	動詞-自立	五段・ラ行	あるきまわる	歩き回る-アルキマワル
アルク	アルク	動詞-自立	五段・カ行イ音便	歩く	歩く-アルク
アルク	アルク	動詞-自立	五段・カ行イ音便	あるく	歩く-アルク
アレクルウ	アレクルウ	動詞-自立	五段・ワ行促音便	荒れ狂う	荒れ狂う-アレクルウ
アレクルウ	アレクルウ	動詞-自立	五段・ワ行促音便	荒れくるう	荒れ狂う-アレクルウ
アレクルウ	アレクルウ	動詞-自立	五段・ワ行促音便	あれくるう	荒れ狂う-アレクルウ
アレハテル	アレハテル	動詞-自立	一段	荒れ果てる	荒れ果てる-アレハテル
アレハテル	アレハテル	動詞-自立	一段	荒れはてる	荒れ果てる-アレハテル
アレル	アレル	動詞-自立	一段	荒れる	荒れる-アレル
アレル	アレル	動詞-自立	一段	あれる	荒れる-アレル
アワイ	アワイ	形容詞-自立	形容詞・アウオ段	淡い	淡い-アワイ
アワイ	アワイ	形容詞-自立	形容詞・アウオ段	あわい	淡い-アワイ
アワサル	アワサル	動詞-自立	五段・ラ行	合わさる	合わさる-アワサル
アワサル	アワサル	動詞-自立	五段・ラ行	あわさる	合わさる-アワサル
アワス	アワス	動詞-自立	五段・サ行	合わす	合わす-アワス
アワス	アワス	動詞-自立	五段・サ行	合す	合わす-アワス
アワス	アワス	動詞-自立	五段・サ行	併す	合わす-アワス
アワセコム	アワセコム	動詞-自立	五段・マ行	合わせ込む	合わせ込む-アワセコム
アワセノム	アワセノム	動詞-自立	五段・マ行	併せのむ	併せのむ-アワセノム
アワセノム	アワセノム	動詞-自立	五段・マ行	併せ呑む	併せのむ-アワセノム
アワセノム	アワセノム	動詞-自立	五段・マ行	併せ吞む	併せのむ-アワセノム
アワセノム	アワセノム	動詞-自立	五段・マ行	あわせ吞む	併せのむ-アワセノム
アワセノム	アワセノム	動詞-自立	五段・マ行	併せ飲む	併せのむ-アワセノム
アワセミル	アワセミル	動詞-自立	一段	併せ見る	併せ見る-アワセミル
アワセミル	アワセミル	動詞-自立	一段	あわせ見る	併せ見る-アワセミル
アワセミル	アワセミル	動詞-自立	一段	併せみる	併せ見る-アワセミル
アワセモツ	アワセモツ	動詞-自立	五段・タ行	併せ持つ	併せ持つ-アワセモツ
アワセモツ	アワセモツ	動詞-自立	五段・タ行	あわせもつ	併せ持つ-アワセモツ
アワセモツ	アワセモツ	動詞-自立	五段・タ行	合わせ持つ	併せ持つ-アワセモツ
アワセモツ	アワセモツ	動詞-自立	五段・タ行	あわせ持つ	併せ持つ-アワセモツ
アワセモツ	アワセモツ	動詞-自立	五段・タ行	併せもつ	併せ持つ-アワセモツ
アワセモツ	アワセモツ	動詞-自立	五段・タ行	合わせもつ	併せ持つ-アワセモツ
アワセル	アワセル	動詞-自立	一段	合わせる	合わせる-アワセル
アワセル	アワセル	動詞-自立	一段	あわせる	合わせる-アワセル
アワセル	アワセル	動詞-自立	一段	併せる	合わせる-アワセル
アワセル	アワセル	動詞-自立	一段	合せる	合わせる-アワセル
アワタダシイ	アワタダシイ	形容詞-自立	形容詞・イ段	あわただしい	あわただしい-アワタダシイ
アワタダシイ	アワタダシイ	形容詞-自立	形容詞・イ段	慌ただしい	あわただしい-アワタダシイ
アワタダシイ	アワタダシイ	形容詞-自立	形容詞・イ段	慌しい	あわただしい-アワタダシイ
アワダツ	アワダツ	動詞-自立	五段・タ行	泡立つ	泡立つ-アワダツ
アワダツ	アワダツ	動詞-自立	五段・タ行	泡だつ	泡立つ-アワダツ
アワダツ	アワダツ	動詞-自立	五段・タ行	あわ立つ	泡立つ-アワダツ
アワダツ	アワダツ	動詞-自立	五段・タ行	あわだつ	泡立つ-アワダツ
アワダツ	アワダツ	動詞-自立	五段・タ行	粟立つ	粟立つ-アワダツ
アワダツ	アワダツ	動詞-自立	五段・タ行	あわ立つ	粟立つ-アワダツ
アワダツ	アワダツ	動詞-自立	五段・タ行	あわだつ	粟立つ-アワダツ
アワダテル	アワダテル	動詞-自立	一段	泡立てる	泡立てる-アワダテル
アワダテル	アワダテル	動詞-自立	一段	泡だてる	泡立てる-アワダテル
アワダテル	アワダテル	動詞-自立	一段	あわ立てる	泡立てる-アワダテル
アワダテル	アワダテル	動詞-自立	一段	あわだてる	泡立てる-アワダテル
アワテフタメク	アワテフタメク	動詞-自立	五段・カ行イ音便	あわてふためく	あわてふためく-アワテフタメク
アワテフタメク	アワテフタメク	動詞-自立	五段・カ行イ音便	慌てふためく	あわてふためく-アワテフタメク
アワテル	アワテル	動詞-自立	一段	あわてる	あわてる-アワテル
アワテル	アワテル	動詞-自立	一段	慌てる	あわてる-アワテル
アワテル	アワテル	動詞-自立	一段	周章てる	あわてる-アワテル
アワレガル	アワレガル	動詞-自立	五段・ラ行	哀れがる	哀れがる-アワレガル
アワレガル	アワレガル	動詞-自立	五段・ラ行	あわれがる	哀れがる-アワレガル
アワレッポイ	アワレッポイ	形容詞-自立	形容詞・アウオ段	哀れっぽい	哀れっぽい-アワレッポイ
アワレッポイ	アワレッポイ	形容詞-自立	形容詞・アウオ段	あわれっぽい	哀れっぽい-アワレッポイ
アワレミブカイ	アワレミブカイ	形容詞-自立	形容詞・アウオ段	憐れみ深い	憐れみ深い-アワレミブカイ
アワレミブカイ	アワレミブカイ	形容詞-自立	形容詞・アウオ段	哀れみ深い	憐れみ深い-アワレミブカイ
アワレミブカイ	アワレミブカイ	形容詞-自立	形容詞・アウオ段	あわれみ深い	憐れみ深い-アワレミブカイ
アワレム	アワレム	動詞-自立	五段・マ行	憐れむ	憐れむ-アワレム
アワレム	アワレム	動詞-自立	五段・マ行	哀れむ	憐れむ-アワレム
アワレム	アワレム	動詞-自立	五段・マ行	あわれむ	憐れむ-アワレム
アワレム	アワレム	動詞-自立	五段・マ行	憐む	憐れむ-アワレム
アンジル	アンジル	動詞-自立	一段	案じる	案じる-アンジル
アンジル	アンジル	動詞-自立	一段	按じる	案じる-アンジル
アンズル	アンズル	動詞-自立	サ変・−ズル	案ずる	案ずる-アンズル
アンズル	アンズル	動詞-自立	サ変・−ズル	按ずる	案ずる-アンズル
イアテル	イアテル	動詞-自立	一段	射当てる	射当てる-イアテル
イアテル	イアテル	動詞-自立	一段	射あてる	射当てる-イアテル
イアワス	イアワス	動詞-自立	五段・サ行	居合わす	居合わす-イアワス
イアワス	イアワス	動詞-自立	五段・サ行	居合す	居合わす-イアワス
イアワス	イアワス	動詞-自立	五段・サ行	居あわす	居合わす-イアワス
イアワセル	イアワセル	動詞-自立	一段	居合わせる	居合わせる-イアワセル
イアワセル	イアワセル	動詞-自立	一段	いあわせる	居合わせる-イアワセル
イアワセル	イアワセル	動詞-自立	一段	居合せる	居合わせる-イアワセル
イアワセル	イアワセル	動詞-自立	一段	居あわせる	居合わせる-イアワセル
イイ	イイ	形容詞-自立	形容詞・イイ	いい	いい-イイ
イイ	イイ	形容詞-自立	形容詞・イイ	好い	いい-イイ
イイ	イイ	形容詞-自立	形容詞・イイ	善い	いい-イイ
イイ	イイ	形容詞-自立	形容詞・イイ	佳い	いい-イイ
イイ	イイ	形容詞-自立	形容詞・イイ	可い	いい-イイ
イイ	イイ	形容詞-自立	形容詞・イイ	良い	いい-イイ
イイ	イイ	形容詞-非自立	形容詞・イイ	いい	いい-イイ
イイ	イイ	形容詞-非自立	形容詞・イイ	好い	いい-イイ
イイ	イイ	形容詞-非自立	形容詞・イイ	可い	いい-イイ
イイ	イイ	形容詞-非自立	形容詞・イイ	良い	いい-イイ
イイアウ	イーアウ	動詞-自立	五段・ワ行促音便	言い合う	言い合う-イイアウ
イイアウ	イーアウ	動詞-自立	五段・ワ行促音便	言いあう	言い合う-イイアウ
イイアウ	イーアウ	動詞-自立	五段・ワ行促音便	いいあう	言い合う-イイアウ
イイアウ	イーアウ	動詞-自立	五段・ワ行促音便	いい合う	言い合う-イイアウ
イイアテル	イーアテル	動詞-自立	一段	言い当てる	言い当てる-イイアテル
イイアテル	イーアテル	動詞-自立	一段	いい当てる	言い当てる-イイアテル
イイアテル	イーアテル	動詞-自立	一段	言いあてる	言い当てる-イイアテル
イイアテル	イーアテル	動詞-自立	一段	いいあてる	言い当てる-イイアテル
イイアヤマル	イーアヤマル	動詞-自立	五段・ラ行	言い誤る	言い誤る-イイアヤマル
イイアラソウ	イーアラソウ	動詞-自立	五段・ワ行促音便	言い争う	言い争う-イイアラソウ
イイアラソウ	イーアラソウ	動詞-自立	五段・ワ行促音便	いい争う	言い争う-イイアラソウ
イイアラソウ	イーアラソウ	動詞-自立	五段・ワ行促音便	いいあらそう	言い争う-イイアラソウ
イイアラソウ	イーアラソウ	動詞-自立	五段・ワ行促音便	言いあらそう	言い争う-イイアラソウ
イイアラワス	イーアラワス	動詞-自立	五段・サ行	言い表す	言い表す-イイアラワス
イイアラワス	イーアラワス	動詞-自立	五段・サ行	言い表わす	言い表す-イイアラワス
イイアラワス	イーアラワス	動詞-自立	五段・サ行	いいあらわす	言い表す-イイアラワス
イイアラワス	イーアラワス	動詞-自立	五段・サ行	言いあらわす	言い表す-イイアラワス
イイアラワス	イーアラワス	動詞-自立	五段・サ行	いい表す	言い表す-イイアラワス
イイアルク	イーアルク	動詞-自立	五段・カ行イ音便	言い歩く	言い歩く-イイアルク
イイアルク	イーアルク	動詞-自立	五段・カ行イ音便	言いあるく	言い歩く-イイアルク
イイアルク	イーアルク	動詞-自立	五段・カ行イ音便	いい歩く	言い歩く-イイアルク
イイオク	イーオク	動詞-自立	五段・カ行イ音便	言い置く	言い置く-イイオク
イイオク	イーオク	動詞-自立	五段・カ行イ音便	言いおく	言い置く-イイオク
イイオク	イーオク	動詞-自立	五段・カ行イ音便	いいおく	言い置く-イイオク
イイオトス	イーオトス	動詞-自立	五段・サ行	言い落とす	言い落とす-イイオトス
イイオトス	イーオトス	動詞-自立	五段・サ行	いい落とす	言い落とす-イイオトス
イイオトス	イーオトス	動詞-自立	五段・サ行	言いおとす	言い落とす-イイオトス
イイオヨブ	イーオヨブ	動詞-自立	五段・バ行	言い及ぶ	言い及ぶ-イイオヨブ
イイカエス	イーカエス	動詞-自立	五段・サ行	言い返す	言い返す-イイカエス
イイカエス	イーカエス	動詞-自立	五段・サ行	いい返す	言い返す-イイカエス
イイカエス	イーカエス	動詞-自立	五段・サ行	いいかえす	言い返す-イイカエス
イイカエス	イーカエス	動詞-自立	五段・サ行	言いかえす	言い返す-イイカエス
イイカエル	イーカエル	動詞-自立	一段	言い換える	言い換える-イイカエル
イイカエル	イーカエル	動詞-自立	一段	いいかえる	言い換える-イイカエル
イイカエル	イーカエル	動詞-自立	一段	言いかえる	言い換える-イイカエル
イイカエル	イーカエル	動詞-自立	一段	いい換える	言い換える-イイカエル
イイカエル	イーカエル	動詞-自立	一段	言い替える	言い換える-イイカエル
イイカワス	イーカワス	動詞-自立	五段・サ行	言い交わす	言い交わす-イイカワス
イイカワス	イーカワス	動詞-自立	五段・サ行	いいかわす	言い交わす-イイカワス
イイカワス	イーカワス	動詞-自立	五段・サ行	いい交わす	言い交わす-イイカワス
イイキカス	イーキカス	動詞-自立	五段・サ行	言い聞かす	言い聞かす-イイキカス
イイキカス	イーキカス	動詞-自立	五段・サ行	いいきかす	言い聞かす-イイキカス
イイキカス	イーキカス	動詞-自立	五段・サ行	言いきかす	言い聞かす-イイキカス
イイキカス	イーキカス	動詞-自立	五段・サ行	いい聞かす	言い聞かす-イイキカス
イイキカセル	イーキカセル	動詞-自立	一段	言い聞かせる	言い聞かせる-イイキカセル
イイキカセル	イーキカセル	動詞-自立	一段	言いきかせる	言い聞かせる-イイキカセル
イイキカセル	イーキカセル	動詞-自立	一段	いいきかせる	言い聞かせる-イイキカセル
イイキカセル	イーキカセル	動詞-自立	一段	いい聞かせる	言い聞かせる-イイキカセル
イイキル	イーキル	動詞-自立	五段・ラ行	言い切る	言い切る-イイキル
イイキル	イーキル	動詞-自立	五段・ラ行	言いきる	言い切る-イイキル
イイキル	イーキル	動詞-自立	五段・ラ行	いい切る	言い切る-イイキル
イイキル	イーキル	動詞-自立	五段・ラ行	いいきる	言い切る-イイキル
イイクルメル	イークルメル	動詞-自立	一段	言いくるめる	言いくるめる-イイクルメル
イイクルメル	イークルメル	動詞-自立	一段	いいくるめる	言いくるめる-イイクルメル
イイクルメル	イークルメル	動詞-自立	一段	言い包める	言いくるめる-イイクルメル
イイコメル	イーコメル	動詞-自立	一段	言いこめる	言いこめる-イイコメル
イイコメル	イーコメル	動詞-自立	一段	いいこめる	言いこめる-イイコメル
イイコメル	イーコメル	動詞-自立	一段	言い込める	言いこめる-イイコメル
イイシブル	イーシブル	動詞-自立	五段・ラ行	言い渋る	言い渋る-イイシブル
イイシブル	イーシブル	動詞-自立	五段・ラ行	言いしぶる	言い渋る-イイシブル
イイスギル	イースギル	動詞-自立	一段	言い過ぎる	言い過ぎる-イイスギル
イイスギル	イースギル	動詞-自立	一段	いい過ぎる	言い過ぎる-イイスギル
イイスギル	イースギル	動詞-自立	一段	言いすぎる	言い過ぎる-イイスギル
イイスギル	イースギル	動詞-自立	一段	いいすぎる	言い過ぎる-イイスギル
イイステル	イーステル	動詞-自立	一段	言い捨てる	言い捨てる-イイステル
イイステル	イーステル	動詞-自立	一段	いい捨てる	言い捨てる-イイステル
イイステル	イーステル	動詞-自立	一段	言いすてる	言い捨てる-イイステル
イイステル	イーステル	動詞-自立	一段	いいすてる	言い捨てる-イイステル
イイソエル	イーソエル	動詞-自立	一段	言い添える	言い添える-イイソエル
イイソエル	イーソエル	動詞-自立	一段	いい添える	言い添える-イイソエル
イイソエル	イーソエル	動詞-自立	一段	言いそえる	言い添える-イイソエル
イイソエル	イーソエル	動詞-自立	一段	いいそえる	言い添える-イイソエル
イイソコナウ	イーソコナウ	動詞-自立	五段・ワ行促音便	言い損なう	言い損なう-イイソコナウ
イイソコナウ	イーソコナウ	動詞-自立	五段・ワ行促音便	いい損なう	言い損なう-イイソコナウ
イイソコナウ	イーソコナウ	動詞-自立	五段・ワ行促音便	言いそこなう	言い損なう-イイソコナウ
イイソコナウ	イーソコナウ	動詞-自立	五段・ワ行促音便	いいそこなう	言い損なう-イイソコナウ
イイソビレル	イーソビレル	動詞-自立	一段	言いそびれる	言いそびれる-イイソビレル
イイソビレル	イーソビレル	動詞-自立	一段	いいそびれる	言いそびれる-イイソビレル
イイタス	イータス	動詞-自立	五段・サ行	言い足す	言い足す-イイタス
イイタス	イータス	動詞-自立	五段・サ行	いい足す	言い足す-イイタス
イイタス	イータス	動詞-自立	五段・サ行	いいたす	言い足す-イイタス
イイタス	イータス	動詞-自立	五段・サ行	言いたす	言い足す-イイタス
イイタテル	イータテル	動詞-自立	一段	言い立てる	言い立てる-イイタテル
イイタテル	イータテル	動詞-自立	一段	言いたてる	言い立てる-イイタテル
イイタテル	イータテル	動詞-自立	一段	いいたてる	言い立てる-イイタテル
イイタテル	イータテル	動詞-自立	一段	いい立てる	言い立てる-イイタテル
イイダス	イーダス	動詞-自立	五段・サ行	言い出す	言い出す-イイダス
イイダス	イーダス	動詞-自立	五段・サ行	言いだす	言い出す-イイダス
イイダス	イーダス	動詞-自立	五段・サ行	いいだす	言い出す-イイダス
イイダス	イーダス	動詞-自立	五段・サ行	いい出す	言い出す-イイダス
イイチラス	イーチラス	動詞-自立	五段・サ行	言い散らす	言い散らす-イイチラス
イイチラス	イーチラス	動詞-自立	五段・サ行	言いちらす	言い散らす-イイチラス
イイツカル	イーツカル	動詞-自立	五段・ラ行	言いつかる	言いつかる-イイツカル
イイツカル	イーツカル	動詞-自立	五段・ラ行	いいつかる	言いつかる-イイツカル
イイツカル	イーツカル	動詞-自立	五段・ラ行	言い付かる	言いつかる-イイツカル
イイツクス	イーツクス	動詞-自立	五段・サ行	言い尽くす	言い尽くす-イイツクス
イイツクス	イーツクス	動詞-自立	五段・サ行	言いつくす	言い尽くす-イイツクス
イイツクス	イーツクス	動詞-自立	五段・サ行	いいつくす	言い尽くす-イイツクス
イイツクロウ	イーツクロウ	動詞-自立	五段・ワ行促音便	言い繕う	言い繕う-イイツクロウ
イイツクロウ	イーツクロウ	動詞-自立	五段・ワ行促音便	言いつくろう	言い繕う-イイツクロウ
イイツクロウ	イーツクロウ	動詞-自立	五段・ワ行促音便	いいつくろう	言い繕う-イイツクロウ
イイツグ	イーツグ	動詞-自立	五段・ガ行	言い継ぐ	言い継ぐ-イイツグ
イイツグ	イーツグ	動詞-自立	五段・ガ行	いいつぐ	言い継ぐ-イイツグ
イイツケル	イーツケル	動詞-自立	一段	言いつける	言いつける-イイツケル
イイツケル	イーツケル	動詞-自立	一段	いいつける	言いつける-イイツケル
イイツケル	イーツケル	動詞-自立	一段	言い付ける	言いつける-イイツケル
イイツタエル	イーツタエル	動詞-自立	一段	言い伝える	言い伝える-イイツタエル
イイツタエル	イーツタエル	動詞-自立	一段	いい伝える	言い伝える-イイツタエル
イイツタエル	イーツタエル	動詞-自立	一段	いいつたえる	言い伝える-イイツタエル
イイツタエル	イーツタエル	動詞-自立	一段	言いつたえる	言い伝える-イイツタエル
イイツタワル	イーツタワル	動詞-自立	五段・ラ行	言い伝わる	言い伝わる-イイツタワル
イイツタワル	イーツタワル	動詞-自立	五段・ラ行	いい伝わる	言い伝わる-イイツタワル
イイツノル	イーツノル	動詞-自立	五段・ラ行	言い募る	言い募る-イイツノル
イイツノル	イーツノル	動詞-自立	五段・ラ行	言いつのる	言い募る-イイツノル
イイツノル	イーツノル	動詞-自立	五段・ラ行	いいつのる	言い募る-イイツノル
イイツラネル	イーツラネル	動詞-自立	一段	言い連ねる	言い連ねる-イイツラネル
イイツラネル	イーツラネル	動詞-自立	一段	言いつらねる	言い連ねる-イイツラネル
イイツラネル	イーツラネル	動詞-自立	一段	いい連ねる	言い連ねる-イイツラネル
イイトオス	イートース	動詞-自立	五段・サ行	言い通す	言い通す-イイトオス
イイトオス	イートース	動詞-自立	五段・サ行	いい通す	言い通す-イイトオス
イイナス	イーナス	動詞-自立	五段・サ行	言いなす	言いなす-イイナス
イイナス	イーナス	動詞-自立	五段・サ行	いいなす	言いなす-イイナス
イイナラワス	イーナラワス	動詞-自立	五段・サ行	言い習わす	言い習わす-イイナラワス
